id,cuisine
18009,british
3133,filipino
40101,vietnamese
14586,southern_us
27525,chinese
20207,vietnamese
20200,southern_us
20202,italian
17850,irish
20499,mexican
16726,mexican
15981,mexican
31409,french
31408,french
31874,moroccan
30918,korean
23579,japanese
43351,french
23577,mexican
23574,chinese
23572,greek
5760,italian
49028,mexican
47007,mexican
15182,indian
15183,italian
15181,italian
15188,japanese
23713,mexican
27040,italian
47002,chinese
25806,greek
25807,chinese
25802,chinese
1530,italian
30977,italian
28808,southern_us
36896,chinese
23318,italian
46741,moroccan
47151,moroccan
47156,chinese
23315,chinese
12519,spanish
12514,mexican
15235,southern_us
48859,chinese
15230,indian
15233,indian
7427,chinese
7426,southern_us
35726,indian
39251,indian
16521,filipino
16523,italian
16525,italian
16526,southern_us
16529,cajun_creole
32989,italian
6600,japanese
12632,southern_us
42521,italian
42522,mexican
42523,mexican
2970,moroccan
42527,mexican
10856,mexican
24184,italian
10859,italian
21031,italian
21033,french
19530,southern_us
32187,italian
19538,vietnamese
48376,japanese
22048,italian
26203,indian
26201,mexican
43438,brazilian
43384,french
43924,chinese
46352,thai
21960,jamaican
21967,italian
49125,italian
42385,indian
49655,italian
21783,italian
49120,french
46602,indian
3739,japanese
3738,french
16206,italian
3734,italian
2136,british
45559,mexican
4693,mexican
13583,mexican
2133,mexican
4925,southern_us
4924,mexican
4699,mexican
4928,italian
36343,indian
11722,italian
11720,chinese
11728,mexican
5160,french
2784,russian
5169,italian
2787,spanish
20785,italian
20788,southern_us
2781,indian
17070,french
36407,italian
36401,filipino
36403,mexican
4808,mexican
35675,thai
9698,french
9699,thai
26289,italian
41932,italian
33326,southern_us
34803,french
20569,italian
45809,mexican
45807,mexican
34809,italian
20560,mexican
48291,vietnamese
45800,indian
4306,cajun_creole
39897,southern_us
39895,mexican
4305,french
9467,italian
44603,indian
7503,mexican
1796,southern_us
1795,southern_us
6849,french
48742,mexican
6843,french
15750,mexican
6846,mexican
6847,indian
6845,irish
40835,southern_us
29458,italian
29323,southern_us
18255,french
33632,italian
6590,chinese
6591,japanese
8231,italian
8230,italian
43090,mexican
30854,italian
8235,mexican
15530,moroccan
39400,italian
39403,japanese
39402,italian
30832,italian
39408,italian
31673,italian
31670,jamaican
31677,french
7632,moroccan
8787,indian
31678,chinese
31679,filipino
37133,japanese
47432,southern_us
47439,japanese
47438,italian
37138,cajun_creole
19759,japanese
9169,mexican
34113,chinese
40522,italian
18460,mexican
40521,japanese
9848,mexican
44868,italian
38117,thai
3434,mexican
19020,mexican
1536,thai
3090,vietnamese
3091,italian
3096,italian
1532,southern_us
3094,french
28329,italian
649,mexican
19022,mexican
28320,mexican
23140,italian
32057,mexican
22540,italian
22234,greek
22235,chinese
22232,irish
19247,korean
22546,italian
31096,mexican
4103,southern_us
4102,french
3124,thai
31090,italian
29221,french
29222,southern_us
31098,filipino
9314,mexican
24695,greek
40992,mexican
28148,italian
38311,thai
3892,spanish
3893,southern_us
32402,southern_us
3897,italian
38318,cajun_creole
3895,greek
33061,chinese
5268,mexican
22233,french
49688,italian
35576,french
5951,indian
5952,southern_us
5957,korean
11532,mexican
17225,french
49680,chinese
25018,chinese
25010,mexican
46164,jamaican
46165,japanese
14453,french
46161,italian
11809,italian
27349,indian
27341,japanese
27340,italian
27343,chinese
31476,japanese
27346,japanese
14452,mexican
25273,southern_us
9799,mexican
46292,chinese
42268,italian
42267,italian
17263,mexican
17264,mexican
6030,mexican
6036,french
6034,italian
9201,indian
9200,southern_us
39796,mexican
1450,thai
10068,french
36876,moroccan
36873,italian
17103,indian
12371,italian
12375,italian
12376,thai
33137,thai
43785,chinese
45127,indian
45128,indian
9062,italian
18527,italian
44295,mexican
10284,mexican
10282,mexican
10280,korean
24051,french
42841,russian
24053,japanese
42847,mexican
42846,indian
49350,italian
21579,italian
33206,mexican
49358,indian
17485,french
17484,mexican
17487,cajun_creole
3561,southern_us
22848,british
22845,mexican
17489,spanish
4484,french
4485,mexican
20999,cajun_creole
20998,southern_us
41460,italian
4488,greek
4489,cajun_creole
48191,thai
2902,italian
708,irish
44474,italian
705,french
40731,indian
40730,southern_us
44470,french
44471,italian
44473,greek
33793,italian
11882,french
33791,korean
33790,greek
11887,greek
11885,vietnamese
14615,mexican
142,mexican
14617,vietnamese
33798,french
48159,mexican
5318,indian
47636,southern_us
5313,moroccan
5311,italian
20199,jamaican
38670,italian
38673,italian
13023,indian
13021,cajun_creole
13027,italian
30449,indian
30446,italian
30445,spanish
30440,mexican
31242,southern_us
31793,indian
31240,chinese
31246,french
31245,chinese
33869,indian
3152,mexican
3151,chinese
11083,mexican
18063,mexican
11081,indian
28793,mexican
28791,chinese
27505,chinese
20229,thai
27508,southern_us
29847,japanese
29848,indian
27644,brazilian
23088,mexican
27647,southern_us
27641,italian
23080,jamaican
29157,italian
29154,southern_us
32270,french
29153,chinese
47170,southern_us
23886,mexican
23884,british
20340,cajun_creole
34566,french
34569,chinese
47149,italian
15253,italian
12570,southern_us
15251,moroccan
15256,korean
12574,korean
15255,indian
35742,chinese
35740,mexican
35746,korean
35960,southern_us
35961,italian
39237,italian
35968,chinese
7402,italian
19739,italian
19084,mexican
32215,mexican
16054,indian
19736,indian
16051,italian
16053,italian
32212,korean
22683,mexican
22681,indian
47140,mexican
6626,french
12615,indian
6623,southern_us
40376,french
26597,mexican
44301,irish
33943,southern_us
24737,cajun_creole
24731,french
24732,spanish
12169,cajun_creole
21017,mexican
19882,italian
19555,mexican
29953,italian
22066,mexican
22064,greek
2334,japanese
13623,chinese
2338,cajun_creole
31939,vietnamese
14705,indian
18282,korean
25484,indian
46339,indian
3716,indian
28820,italian
49103,italian
24228,mexican
46627,southern_us
46336,moroccan
41811,filipino
2711,italian
17679,cajun_creole
17675,thai
17673,greek
43676,italian
43675,french
4679,italian
2489,mexican
13566,italian
2484,greek
4673,southern_us
4904,mexican
4907,indian
43678,cajun_creole
41950,brazilian
11704,indian
11701,thai
48237,moroccan
5148,korean
5141,indian
122,mexican
123,mexican
20767,mexican
20762,italian
17017,italian
17014,russian
36462,indian
36463,vietnamese
17167,french
7223,chinese
5079,italian
10724,indian
7952,brazilian
48504,brazilian
48500,italian
45821,cajun_creole
48503,vietnamese
45933,southern_us
7226,cajun_creole
45828,mexican
45829,japanese
34828,southern_us
30938,mexican
20503,mexican
20507,korean
7246,cajun_creole
7244,southern_us
35984,indian
44664,mexican
36687,spanish
7249,southern_us
36681,russian
42107,thai
42103,mexican
42108,southern_us
30267,southern_us
48762,italian
15884,mexican
15737,italian
30697,greek
15889,mexican
10545,korean
10543,italian
29309,italian
29308,mexican
29304,mexican
33300,french
14931,indian
33302,greek
33651,jamaican
33305,indian
33306,greek
42169,korean
33309,french
37488,mexican
37331,italian
30540,indian
16962,italian
30309,french
8749,southern_us
6494,chinese
34356,italian
30307,indian
34355,italian
15083,mexican
15082,mexican
30871,southern_us
8216,italian
44084,korean
44087,italian
44080,southern_us
44083,chinese
42536,chinese
44088,southern_us
39421,thai
31659,chinese
42533,japanese
31653,italian
26188,japanese
31656,brazilian
10405,mexican
47417,italian
37150,british
37152,spanish
47413,french
4244,mexican
37156,french
36779,chinese
34175,southern_us
9868,french
35883,mexican
44888,mexican
35888,indian
9863,italian
9867,southern_us
49051,mexican
12272,british
14423,chinese
24508,thai
36772,indian
28308,italian
24503,indian
24501,russian
38085,vietnamese
1519,italian
1513,japanese
38089,french
13815,spanish
13813,mexican
13811,filipino
27095,mexican
28164,french
5386,filipino
38339,japanese
38337,italian
34689,southern_us
38332,italian
38333,french
35225,mexican
35556,mexican
35221,southern_us
35552,korean
35223,greek
33722,indian
35229,mexican
35558,indian
19670,french
11830,japanese
11559,filipino
43084,spanish
19672,italian
43086,southern_us
32682,french
32683,japanese
5970,japanese
32687,french
22214,indian
5975,cajun_creole
48883,greek
48885,japanese
48884,mexican
48887,italian
48886,italian
17971,mexican
25077,chinese
16331,french
25078,italian
19853,mexican
19854,italian
16887,italian
27365,brazilian
27362,irish
21043,southern_us
25293,italian
25292,southern_us
16266,french
16264,italian
19945,mexican
19943,british
19940,british
32028,french
32029,indian
6013,thai
34531,mexican
6018,chinese
8879,indian
17249,italian
37356,italian
10048,greek
7656,mexican
989,italian
9267,mexican
9266,indian
10738,brazilian
9264,italian
10734,indian
9268,italian
10732,mexican
987,british
36855,italian
49595,french
49597,mexican
49598,mexican
18960,italian
37598,indian
26017,italian
26012,thai
26013,chinese
26011,italian
45457,mexican
45456,cajun_creole
30788,italian
45100,mexican
1388,french
44278,mexican
9086,italian
9085,jamaican
9084,italian
44272,italian
42828,brazilian
24835,mexican
46819,mexican
41308,korean
46816,italian
21593,greek
42827,italian
21591,chinese
38536,french
38537,thai
38534,greek
5088,vietnamese
3502,chinese
22860,vietnamese
22866,indian
38538,southern_us
22864,mexican
37469,italian
2675,mexican
2676,southern_us
26841,mexican
44418,chinese
2924,mexican
44415,cajun_creole
5331,southern_us
26842,italian
47546,italian
14633,italian
14630,italian
18595,southern_us
30464,chinese
38650,greek
36144,italian
36146,jamaican
36140,southern_us
13041,japanese
13042,korean
13046,italian
18736,brazilian
37811,italian
37812,italian
18043,italian
18732,italian
37815,vietnamese
33840,russian
6545,french
30882,indian
3175,mexican
30793,mexican
30797,italian
27560,korean
27565,spanish
20244,brazilian
29822,italian
29791,mexican
29792,chinese
725,southern_us
40971,italian
40754,italian
721,southern_us
29828,indian
728,mexican
27829,irish
23532,italian
47994,british
47990,southern_us
23535,french
42823,italian
2585,southern_us
47998,italian
27623,french
27627,italian
27624,thai
46362,mexican
27629,southern_us
25840,spanish
25844,southern_us
25846,indian
25849,mexican
21227,british
28209,korean
29176,indian
29177,italian
29173,italian
47198,italian
47197,moroccan
47194,filipino
3190,italian
27198,mexican
27199,jamaican
27190,french
15279,filipino
8006,filipino
2588,italian
8003,moroccan
35760,italian
35762,french
35947,mexican
35941,japanese
3729,italian
44593,chinese
16078,mexican
16073,indian
16071,spanish
16077,japanese
32236,greek
16074,irish
22669,southern_us
3725,mexican
22666,southern_us
26575,italian
26577,vietnamese
26571,thai
10896,indian
10894,italian
24711,thai
24716,russian
48756,mexican
24714,southern_us
24719,french
24718,french
13586,southern_us
4685,italian
42713,italian
22003,indian
22004,mexican
4732,southern_us
13604,mexican
2316,italian
2317,chinese
2314,southern_us
4024,italian
5859,southern_us
17656,filipino
17650,southern_us
17651,indian
6650,mexican
4657,chinese
30565,chinese
4651,mexican
13599,vietnamese
41834,indian
4658,southern_us
41831,mexican
43697,southern_us
23447,cajun_creole
7889,cajun_creole
16380,mexican
16385,french
26371,southern_us
16387,filipino
11760,french
11767,mexican
7887,mexican
17032,moroccan
20747,irish
20742,korean
20743,mexican
20749,mexican
36339,southern_us
36335,italian
46316,greek
21925,italian
49162,italian
21296,southern_us
49169,italian
11125,italian
20520,mexican
45667,southern_us
48560,korean
45665,italian
33940,mexican
48564,southern_us
20527,chinese
45668,cajun_creole
10383,korean
10380,mexican
10388,korean
16927,british
16926,mexican
7268,italian
7265,irish
7264,italian
210,southern_us
44644,italian
44640,italian
12234,italian
12233,indian
42124,southern_us
19159,mexican
42127,southern_us
42121,indian
42123,chinese
41168,southern_us
41698,italian
15719,mexican
6806,southern_us
15864,italian
6804,chinese
48785,chinese
15861,southern_us
15712,mexican
5118,indian
10562,french
29363,french
10560,indian
10567,mexican
10565,cajun_creole
19154,greek
29368,southern_us
9748,filipino
24155,chinese
21437,greek
32836,thai
21430,italian
24159,italian
32522,french
8839,italian
8838,brazilian
37311,french
8836,french
33675,southern_us
18925,mexican
33677,mexican
30639,spanish
32307,french
30322,italian
30321,mexican
30325,italian
7141,southern_us
16672,southern_us
7679,indian
32651,korean
30958,italian
1759,cajun_creole
1757,chinese
1754,cajun_creole
1751,southern_us
30367,indian
24526,southern_us
40569,italian
24522,italian
24523,southern_us
40560,mexican
24528,italian
28362,moroccan
47692,italian
1280,southern_us
28365,mexican
11165,mexican
28368,spanish
1289,mexican
11162,southern_us
34376,italian
688,mexican
1573,italian
1572,indian
1570,french
1576,french
30015,cajun_creole
30010,italian
28188,brazilian
5628,chinese
8493,thai
31016,italian
8497,korean
31545,italian
38356,italian
35203,french
35200,cajun_creole
35209,mexican
35066,thai
5995,mexican
47034,southern_us
28985,vietnamese
28982,moroccan
23270,mexican
23273,mexican
11577,italian
11576,jamaican
11575,mexican
12878,southern_us
5998,southern_us
29517,italian
19385,french
22273,italian
22270,british
22276,russian
22278,korean
25728,southern_us
25059,italian
25721,mexican
43863,mexican
25050,mexican
46128,southern_us
6785,russian
27388,italian
26488,chinese
27385,thai
27384,italian
46124,russian
32789,mexican
27383,greek
39005,chinese
31490,indian
247,mexican
246,mexican
32008,french
19969,italian
32004,indian
16245,italian
32006,southern_us
33336,thai
249,cajun_creole
19961,indian
32002,italian
22494,mexican
22491,british
12000,indian
22499,mexican
44971,mexican
26385,italian
44970,french
48539,mexican
26662,italian
9534,italian
9245,korean
9532,southern_us
9246,italian
24899,indian
49579,korean
24894,southern_us
49574,italian
46780,chinese
24892,southern_us
45816,french
48530,italian
45813,indian
26034,cajun_creole
26031,british
45475,spanish
24095,mexican
44788,filipino
24090,filipino
42802,mexican
37279,british
24098,italian
44787,thai
42808,indian
22800,spanish
22803,vietnamese
22802,british
47258,southern_us
46871,russian
3528,cajun_creole
3529,thai
45781,southern_us
45780,indian
38514,thai
38516,korean
26633,chinese
38513,southern_us
36830,southern_us
36832,japanese
36782,italian
36789,southern_us
14652,southern_us
14655,italian
14656,indian
37277,mexican
30403,greek
13061,italian
30405,greek
13068,thai
36160,mexican
44250,indian
36165,chinese
33534,italian
18710,moroccan
41576,mexican
44140,greek
27817,southern_us
27816,chinese
27542,mexican
38188,mexican
17830,indian
38186,italian
17833,italian
27549,italian
38180,moroccan
47079,mexican
44144,indian
38865,mexican
44430,italian
40951,thai
40777,mexican
29802,southern_us
1147,italian
23510,italian
47207,thai
23045,italian
23043,chinese
23040,mexican
44452,greek
27604,italian
35164,mexican
39582,filipino
39583,southern_us
39588,italian
25590,italian
1745,filipino
40715,italian
29112,chinese
7190,mexican
29117,southern_us
31200,mexican
11,vietnamese
23098,cajun_creole
43054,italian
30941,italian
8538,italian
48868,italian
12829,cajun_creole
16893,italian
8023,chinese
15295,filipino
34525,cajun_creole
34527,mexican
30946,southern_us
26636,italian
2649,italian
7442,moroccan
44922,mexican
17,italian
35928,greek
35929,mexican
35922,mexican
48861,italian
6876,spanish
22391,mexican
22642,chinese
22645,spanish
22396,indian
13993,chinese
13992,japanese
4280,mexican
13990,mexican
13996,french
13994,brazilian
6873,southern_us
13998,mexican
28647,greek
28640,mexican
24772,mexican
28648,cajun_creole
22025,greek
22022,moroccan
22028,italian
381,italian
384,japanese
388,chinese
40395,thai
13669,french
43325,mexican
43454,cajun_creole
4754,vietnamese
43452,moroccan
16896,cajun_creole
31976,japanese
16011,irish
32253,indian
16012,italian
32254,korean
19777,italian
21404,brazilian
11292,french
32258,irish
11297,french
17635,italian
3753,southern_us
3755,mexican
1300,moroccan
1073,southern_us
4633,italian
13523,italian
2192,mexican
2193,british
13526,french
47846,mexican
11741,indian
40620,indian
11749,thai
1301,italian
19597,chinese
20722,cajun_creole
20894,french
20727,mexican
20724,korean
20897,british
20729,cajun_creole
36315,irish
25554,mexican
169,indian
25551,southern_us
164,moroccan
13292,mexican
13294,french
25558,filipino
25559,british
2040,chinese
49148,italian
49147,southern_us
49146,italian
41901,italian
48549,southern_us
48540,moroccan
20091,british
41361,mexican
45315,indian
20094,italian
45641,italian
45642,spanish
45643,cajun_creole
9186,french
9182,italian
31949,french
10361,italian
9188,southern_us
679,italian
16901,italian
16900,italian
18012,southern_us
16906,southern_us
16904,chinese
7201,chinese
7207,indian
7206,indian
7205,italian
12211,thai
6221,chinese
6224,greek
12219,italian
12218,thai
10503,southern_us
15843,indian
15847,southern_us
15844,thai
32076,moroccan
9764,irish
29348,japanese
29347,italian
29346,thai
9768,japanese
10502,french
10505,chinese
12123,indian
29341,italian
24173,southern_us
18943,italian
21410,british
24177,vietnamese
24175,mexican
24174,indian
37378,southern_us
21419,french
809,italian
10631,indian
8853,moroccan
807,vietnamese
8855,southern_us
26828,italian
40093,italian
40090,mexican
40095,chinese
33808,indian
37199,brazilian
37197,chinese
41140,italian
41148,greek
40237,greek
40542,chinese
40233,vietnamese
40547,indian
40548,indian
27748,mexican
24543,southern_us
27864,italian
18366,italian
37990,cajun_creole
18362,korean
24548,chinese
18368,greek
27520,greek
28348,italian
28349,korean
14468,spanish
19035,moroccan
1555,italian
1556,thai
11102,french
14463,thai
11106,chinese
3031,mexican
28346,southern_us
28431,french
8702,indian
30343,russian
32266,italian
15597,irish
8704,mexican
30349,japanese
44825,moroccan
19256,cajun_creole
13850,italian
41919,spanish
35048,italian
13859,southern_us
35042,mexican
5605,italian
5600,italian
24381,chinese
45948,italian
38373,mexican
32046,russian
38377,southern_us
16207,mexican
30140,southern_us
35598,french
38018,italian
33073,indian
35262,italian
35597,southern_us
35596,thai
47011,italian
23257,mexican
47015,chinese
47019,chinese
8944,mexican
6424,italian
12454,japanese
15337,french
15336,southern_us
48848,indian
12453,cajun_creole
48847,mexican
30969,italian
48840,brazilian
48842,italian
39397,moroccan
37006,thai
22254,italian
22255,italian
25703,mexican
25701,southern_us
25706,italian
25705,mexican
18852,chinese
28430,southern_us
48364,thai
41233,mexican
9976,moroccan
39021,mexican
9970,mexican
39029,southern_us
9979,indian
16731,korean
16738,italian
12024,italian
19909,italian
12022,british
227,italian
226,spanish
42795,mexican
224,greek
42792,french
42791,chinese
19905,russian
43841,french
19307,italian
43848,vietnamese
49554,british
21625,southern_us
49552,mexican
21629,chinese
49081,filipino
49086,italian
45416,indian
45419,thai
49330,italian
46851,indian
49332,thai
46855,italian
49336,mexican
46857,korean
49338,greek
49339,mexican
46508,mexican
17174,french
5049,cajun_creole
22828,southern_us
22826,southern_us
5045,italian
22824,japanese
17178,mexican
22820,southern_us
38578,indian
38572,southern_us
38576,italian
38577,irish
38574,french
9513,french
9512,mexican
36764,korean
36815,mexican
36813,mexican
36812,italian
36811,italian
21866,russian
14851,indian
18888,southern_us
21740,moroccan
33084,russian
18556,chinese
14859,southern_us
33733,chinese
14670,italian
48687,italian
48685,southern_us
48682,greek
48681,mexican
38610,indian
48147,chinese
13088,italian
1257,italian
30421,southern_us
30423,french
13081,mexican
44230,mexican
44237,brazilian
47624,chinese
44238,cajun_creole
36104,italian
5182,italian
33553,italian
18771,italian
33887,mexican
33557,italian
48060,mexican
41559,mexican
48065,vietnamese
41554,southern_us
1627,italian
20287,filipino
27838,cajun_creole
41550,mexican
20280,british
10196,southern_us
10197,irish
29756,mexican
10195,filipino
29752,cajun_creole
39629,chinese
40931,french
40933,russian
40936,irish
1120,spanish
36891,spanish
1125,mexican
25882,mexican
15104,french
30287,cajun_creole
25889,mexican
30282,french
29136,italian
39567,british
39565,southern_us
39560,italian
19220,thai
34055,italian
8517,italian
34505,chinese
8046,mexican
2524,mexican
34508,spanish
2526,italian
35900,italian
31483,thai
35903,spanish
44908,mexican
31486,japanese
31489,thai
26611,mexican
26612,irish
26613,chinese
24289,italian
47225,indian
23067,french
28083,thai
47221,thai
24281,cajun_creole
24287,italian
28088,italian
22621,mexican
22622,vietnamese
22624,japanese
22628,chinese
26531,thai
26537,italian
28666,southern_us
23394,vietnamese
28888,italian
28669,cajun_creole
28668,french
4777,italian
13645,greek
31954,italian
31952,indian
35670,italian
26282,moroccan
13649,french
31958,japanese
43301,mexican
5818,chinese
15234,cajun_creole
32279,indian
12515,southern_us
32277,italian
14714,mexican
5813,greek
19752,mexican
19750,brazilian
12517,southern_us
14241,thai
17614,indian
17617,chinese
13508,mexican
25391,mexican
4616,mexican
23937,french
11435,mexican
27223,southern_us
27221,italian
20708,chinese
144,chinese
48136,mexican
20878,greek
20700,southern_us
20701,italian
20875,mexican
20872,mexican
20873,moroccan
36373,thai
25578,mexican
25575,japanese
25577,italian
16697,italian
16695,indian
38805,mexican
38555,indian
32985,mexican
45629,indian
2716,italian
5454,indian
2718,mexican
17154,japanese
30896,southern_us
45624,mexican
45625,indian
39823,mexican
7955,indian
7224,korean
7951,southern_us
39819,italian
10691,indian
39817,chinese
9166,italian
10340,italian
42163,southern_us
42167,japanese
16960,indian
32982,jamaican
16966,chinese
32018,french
6240,mexican
6243,italian
12274,chinese
6246,japanese
36594,indian
36593,mexican
36591,mexican
25186,italian
7614,southern_us
9701,french
9704,southern_us
9707,mexican
14992,irish
14993,french
8873,italian
8874,mexican
18969,italian
8876,mexican
21471,british
8878,italian
37354,mexican
21477,mexican
24116,indian
48216,thai
45337,russian
828,french
48213,thai
41309,southern_us
824,southern_us
823,italian
822,italian
44575,italian
44577,japanese
42196,italian
44570,korean
44572,southern_us
45966,southern_us
44579,southern_us
15445,spanish
13310,italian
30746,brazilian
12638,southern_us
5252,italian
5255,brazilian
30742,indian
14195,italian
15823,indian
15827,spanish
4253,spanish
40215,mexican
40211,mexican
35156,italian
28414,southern_us
33947,mexican
18341,mexican
46097,filipino
14333,indian
18345,greek
33941,mexican
11129,italian
18349,russian
13947,thai
28418,indian
28419,french
24566,italian
10852,southern_us
17978,greek
924,southern_us
3010,indian
3016,indian
3014,italian
3015,italian
30368,french
34994,filipino
34333,indian
34991,indian
4188,italian
35068,southern_us
31549,thai
35063,indian
13871,southern_us
35060,mexican
4184,moroccan
35065,thai
5660,italian
5664,vietnamese
5669,cajun_creole
5668,southern_us
34194,italian
34195,vietnamese
34196,greek
34191,italian
38395,greek
38392,italian
33713,italian
33712,southern_us
37423,italian
43253,mexican
23239,mexican
47078,mexican
47071,french
47075,mexican
23236,mexican
15313,mexican
12472,chinese
13,southern_us
12,southern_us
12477,italian
12476,irish
6404,british
18,italian
27031,chinese
27030,mexican
27036,greek
27034,japanese
7761,thai
3903,italian
3909,indian
32597,french
35246,mexican
48663,french
35240,cajun_creole
39040,indian
9951,french
39047,indian
32040,italian
32737,mexican
19924,mexican
16754,mexican
32047,italian
32048,cajun_creole
19929,french
16758,chinese
19259,jamaican
12042,chinese
12043,mexican
7928,french
12044,french
8888,italian
32182,italian
43822,cajun_creole
43791,italian
43792,french
43827,mexican
25767,mexican
37341,indian
43829,cajun_creole
49532,filipino
21864,italian
21865,mexican
21646,mexican
21647,chinese
49538,southern_us
24107,indian
3652,southern_us
26071,chinese
26073,indian
34798,italian
26076,thai
11465,indian
11464,mexican
11460,italian
43172,chinese
48264,southern_us
10071,italian
5063,southern_us
46524,mexican
46526,british
46522,italian
17152,british
38553,southern_us
17408,spanish
17155,italian
20598,mexican
17406,chinese
15740,french
4408,southern_us
4401,italian
4402,italian
9573,italian
36298,british
9570,indian
9576,italian
36743,korean
36741,chinese
36740,thai
36747,southern_us
36746,vietnamese
926,chinese
36744,mexican
14838,french
33719,southern_us
11808,italian
14831,mexican
14830,indian
5398,greek
14835,thai
11806,chinese
33714,irish
48668,mexican
45294,moroccan
48664,cajun_creole
45299,mexican
48666,moroccan
20111,british
20110,mexican
20113,italian
36125,italian
36120,chinese
44210,mexican
44745,italian
44742,southern_us
44215,japanese
44741,indian
46173,indian
27589,southern_us
24413,mexican
40043,italian
27855,indian
41537,italian
48006,jamaican
784,southern_us
29731,italian
781,indian
40910,french
789,mexican
18575,cajun_creole
18576,greek
18571,italian
34297,cajun_creole
34294,french
15122,thai
4386,southern_us
10911,mexican
31715,jamaican
31714,brazilian
7159,italian
31716,mexican
26984,southern_us
26985,italian
26986,southern_us
7153,indian
26981,thai
26982,jamaican
26983,brazilian
18750,southern_us
42384,italian
37654,indian
37652,chinese
18755,southern_us
46604,french
28748,spanish
45533,mexican
21785,italian
30007,french
34077,japanese
34074,chinese
34078,chinese
8063,indian
8060,spanish
7485,french
40661,southern_us
40663,british
7482,italian
28214,thai
26679,italian
39604,cajun_creole
44967,greek
47242,french
23003,french
28069,chinese
1451,indian
23005,mexican
28065,vietnamese
23008,japanese
28743,mexican
28060,irish
1108,cajun_creole
22358,mexican
22609,chinese
22604,chinese
22351,southern_us
22353,italian
22600,vietnamese
3737,italian
30008,mexican
26517,irish
26516,southern_us
26511,mexican
38234,mexican
38237,southern_us
25244,italian
38232,greek
28603,mexican
42701,chinese
46510,italian
43360,indian
42251,french
4798,mexican
4794,indian
4797,indian
35650,cajun_creole
4791,mexican
31541,italian
1231,indian
11258,chinese
2131,brazilian
4033,italian
32928,japanese
19001,mexican
32925,spanish
32924,french
37046,moroccan
11784,indian
15127,jamaican
25378,indian
11788,italian
25371,mexican
23919,indian
23916,italian
23912,chinese
23913,french
27208,southern_us
27205,mexican
27201,chinese
43585,southern_us
40597,mexican
43589,italian
6901,vietnamese
25518,italian
36351,vietnamese
36353,italian
36354,japanese
42361,mexican
42367,japanese
42364,indian
21988,jamaican
21677,chinese
33971,italian
12789,cajun_creole
17369,british
12787,mexican
10321,mexican
39835,french
39836,mexican
39830,mexican
10326,thai
2771,italian
28466,mexican
2774,indian
2777,greek
9498,italian
9499,cajun_creole
16417,southern_us
9149,italian
16942,southern_us
18355,southern_us
9491,french
7977,japanese
9493,mexican
12257,filipino
12252,southern_us
42188,moroccan
21181,indian
21180,italian
21187,filipino
20855,spanish
17096,chinese
20859,chinese
9726,italian
9724,thai
35843,jamaican
9720,italian
14005,southern_us
46955,mexican
24136,french
21455,mexican
27456,mexican
42983,japanese
46953,indian
24130,italian
49275,southern_us
49278,mexican
42988,mexican
48480,russian
846,spanish
22982,cajun_creole
37408,southern_us
3463,jamaican
3462,italian
3461,italian
3460,southern_us
22988,mexican
22989,indian
45658,mexican
33384,italian
39174,indian
48272,british
20587,mexican
45606,mexican
41984,italian
48278,southern_us
20589,japanese
41323,british
8543,british
26869,italian
44004,southern_us
40052,chinese
40053,indian
26861,southern_us
7151,mexican
5238,italian
5239,chinese
9211,french
37657,spanish
5231,southern_us
1733,chinese
1735,thai
13629,chinese
13127,mexican
13125,southern_us
13123,italian
15805,french
15804,thai
41184,greek
3070,french
28470,southern_us
28477,italian
28475,indian
14316,italian
18322,japanese
1599,italian
20326,brazilian
20327,greek
20323,indian
48490,mexican
45971,french
38007,italian
38004,mexican
38002,southern_us
17955,irish
45979,brazilian
31528,cajun_creole
31520,mexican
12715,southern_us
31527,italian
31525,italian
47589,french
47588,italian
47287,mexican
47580,italian
5643,indian
47585,italian
12867,italian
29072,southern_us
47056,moroccan
47055,chinese
23742,italian
23211,mexican
23871,korean
28298,indian
28299,italian
48800,southern_us
27053,mexican
27055,italian
27054,mexican
489,mexican
48808,italian
482,indian
480,korean
15378,mexican
20995,french
12413,chinese
15372,mexican
12415,italian
6467,indian
7742,southern_us
31035,thai
35002,mexican
7747,british
31032,mexican
35006,southern_us
35008,italian
19490,mexican
19492,mexican
19494,southern_us
3927,southern_us
3924,jamaican
3928,italian
6723,italian
34714,thai
9075,cajun_creole
6727,southern_us
34713,vietnamese
34711,thai
39066,italian
39064,mexican
39063,chinese
46370,italian
9937,indian
32715,southern_us
19276,mexican
32710,cajun_creole
19271,southern_us
32713,cajun_creole
22164,italian
22165,italian
22160,chinese
12060,french
6093,japanese
6092,southern_us
12065,italian
22169,italian
12496,french
24046,mexican
45016,mexican
43778,italian
25747,indian
46821,indian
25745,italian
43807,thai
49518,french
21848,vietnamese
46823,chinese
49510,mexican
21846,chinese
49513,french
46722,southern_us
21665,mexican
21842,mexican
3677,thai
1454,chinese
48525,mexican
2547,french
26098,chinese
1107,italian
45802,italian
26094,italian
26095,thai
11444,mexican
47246,italian
43115,italian
3580,italian
3583,french
36661,indian
5008,french
46544,italian
46545,italian
17429,chinese
17428,mexican
38829,indian
17130,chinese
38821,southern_us
17424,filipino
36720,indian
4428,mexican
36725,mexican
36724,southern_us
908,indian
9558,french
9550,moroccan
43992,chinese
